Potential (V),Current (µA)
0.998,76.775
0.999,76.82083
1.0,76.89166
1.001,76.941666
1.002,77.024994
1.003,77.09167
1.004,77.1625
1.005,77.19166
1.006,77.2125
1.007,77.25416
1.008,77.34167
1.009,77.39166
1.01,77.47083
1.011,77.51667
1.012,77.59583
1.013,77.65417
1.014,77.68333
1.015,77.76667
1.016,77.83333
1.017,77.9375
1.018,77.99999
1.019,78.05416
1.02,78.13333
1.021,78.21667
1.022,78.29584
1.023,78.354164
1.024,78.399994
1.025,78.46667
1.026,78.541664
1.027,78.604164
1.028,78.674995
1.029,78.74167
1.03,78.833336
1.031,78.916664
1.032,78.99167
1.033,79.03333
1.034,79.075
1.035,79.13333
1.036,79.23334
1.037,79.299995
1.038,79.395836
1.039,79.45416
1.04,79.55416
1.041,79.64167
1.042,79.70416
1.043,79.775
1.044,79.833336
1.045,79.94167
1.046,80.020836
1.047,80.0875
1.048,80.174995
1.049,80.25833
1.05,80.354164
1.051,80.40833
1.052,80.47083
1.053,80.54583
1.054,80.625
1.055,80.7125
1.056,80.81249
1.057,80.92083
1.058,81.041664
1.059,81.145836
1.06,81.23334
1.061,81.30416
1.062,81.379166
1.063,81.479164
1.064,81.600006
1.065,81.700005
1.066,81.8375
1.067,81.92917
1.068,82.03333
1.069,82.07917
1.07,82.14167
1.071,82.23334
1.072,82.333336
1.073,82.479164
1.074,82.5875
1.075,82.71667
1.076,82.8125
1.077,82.93749
1.078,83.00833
1.079,83.12083
1.08,83.20417
1.081,83.362495
1.082,83.487495
1.083,83.59583
1.084,83.708336
1.085,83.791664
1.086,83.933334
1.087,83.99583
1.088,84.08333
1.089,84.174995
1.09,84.299995
1.091,84.441666
1.092,84.558334
1.093,84.69583
1.094,84.825
1.095,84.94166
1.096,85.075005
1.097,85.1875
1.098,85.30416
1.099,85.40833
1.1,85.53333
1.101,85.674995
1.102,85.8125
1.103,85.94583
1.104,86.0625
1.105,86.17084
1.106,86.25834
1.107,86.38333
1.108,86.5
1.109,86.645836
1.11,86.775
1.111,86.93333
1.112,87.1
1.113,87.25
1.114,87.40417
1.115,87.50834
1.116,87.61667
1.117,87.72083
1.118,87.88749
1.119,88.07499
1.12,88.24166
1.121,88.39166
1.122,88.524994
1.123,88.69582
1.124,88.86667
1.125,89.01666
1.126,89.17917
1.127,89.34167
1.128,89.53333
1.129,89.70416
1.13,89.895836
1.131,90.07916
1.132,90.25834
1.133,90.375
1.134,90.50833
1.135,90.637505
1.136,90.84167
1.137,91.049995
1.138,91.23334
1.139,91.412506
1.14,91.6
1.141,91.825005
1.142,91.99583
1.143,92.15833
1.144,92.333336
1.145,92.541664
1.146,92.74167
1.147,92.97083
1.148,93.17084
1.149,93.38333
1.15,93.56667
1.151,93.75
1.152,93.94167
1.153,94.12084
1.154,94.34583
1.155,94.54584
1.156,94.75833
1.157,94.99166
1.158,95.225
1.159,95.47083
1.16,95.73334
1.161,95.94584
1.162,96.1625
1.163,96.34167
1.164,96.61251
1.165,96.87917
1.166,97.125
1.167,97.37083
1.168,97.6
1.169,97.85834
1.17,98.049995
1.171,98.274994
1.172,98.50417
1.173,98.80417
1.174,99.083336
1.175,99.36667
1.176,99.62917
1.177,99.9
1.178,100.19583
1.179,100.458336
1.18,100.729164
1.181,100.97083
1.182,101.29584
1.183,101.637505
1.184,101.97083
1.185,102.29584
1.186,102.604164
1.187,102.94583
1.188,103.23334
1.189,103.49584
1.19,103.7875
1.191,104.1
1.192,104.458336
1.193,104.787506
1.194,105.14166
1.195,105.49583
1.196,105.82917
1.197,106.1625
1.198,106.49167
1.199,106.825005
1.2,107.166664
1.201,107.50833
1.202,107.9125
1.203,108.3125
1.204,108.708336
1.205,109.1
1.206,109.43334
1.207,109.80834
1.208,110.174995
1.209,110.61667
1.21,111.03333
1.211,111.416664
1.212,111.82916
1.213,112.237495
1.214,112.674995
1.215,113.041664
1.216,113.395836
1.217,113.770836
1.218,114.23334
1.219,114.70417
1.22,115.174995
1.221,115.60834
1.222,116.0625
1.223,116.525
1.224,116.97083
1.225,117.416664
1.226,117.85
1.227,118.2875
1.228,118.77917
1.229,119.25417
1.23,119.791664
1.231,120.28333
1.232,120.80417
1.233,121.291664
1.234,121.73334
1.235,122.20416
1.236,122.67084
1.237,123.208336
1.238,123.75833
1.239,124.30416
1.24,124.841675
1.241,125.37917
1.242,125.924995
1.243,126.450005
1.244,126.94583
1.245,127.50417
1.246,128.10417
1.247,128.70833
1.248,129.29999
1.249,129.84584
1.25,130.43333
1.251,131.00417
1.252,131.52083
1.253,132.02916
1.254,132.54584
1.255,133.2
1.256,133.8375
1.257,134.49583
1.258,135.14583
1.259,135.76668
1.26,136.37917
1.261,136.94167
1.262,137.54582
1.263,138.16249
1.264,138.79584
1.265,139.46251
1.266,140.10417
1.267,140.77498
1.268,141.425
1.269,142.07918
1.27,142.71667
1.271,143.37917
1.272,144.02917
1.273,144.7
1.274,145.37917
1.275,146.09999
1.276,146.84166
1.277,147.53333
1.278,148.23334
1.279,148.875
1.28,149.52083
1.281,150.15001
1.282,150.83333
1.283,151.54584
1.284,152.30417
1.285,153.03749
1.286,153.77501
1.287,154.45
