Potential (V),Current (µA)
1.235,229.52083
1.236,230.77501
1.237,232.19167
1.238,233.59167
1.239,235.08752
1.24,236.52083
1.241,237.98334
1.242,239.39583
1.243,240.69167
1.244,242.09167
1.245,243.44585
1.246,244.97917
1.247,246.4375
1.248,247.98749
1.249,249.52083
1.25,251.07085
1.251,252.60417
1.252,254.08751
1.253,255.60417
1.254,257.15414
1.255,258.80417
1.256,260.5375
1.257,262.24582
1.258,264.02084
1.259,265.75
1.26,267.57498
1.261,269.17502
1.262,270.82083
1.263,272.4917
1.264,274.29172
1.265,276.08752
1.266,277.8125
1.267,279.72083
1.268,281.55417
1.269,283.44998
1.27,285.2083
1.271,286.95
1.272,288.73752
1.273,290.5625
1.274,292.56668
1.275,294.51666
1.276,296.53336
1.277,298.5875
1.278,295.92084
1.279,293.125
1.28,290.29166
1.281,292.29166
1.282,294.54166
1.283,296.83334
1.284,298.91666
1.285,301.0
1.286,303.125
1.287,305.5
1.288,307.83334
1.289,309.91666
1.29,311.95834
1.291,313.95834
1.292,316.125
1.293,318.5
1.294,320.83334
1.295,323.25
1.296,325.45834
1.297,327.70834
1.298,329.91666
1.299,332.04166
1.3,334.33334
1.301,336.58334
1.302,338.95834
1.303,341.16666
1.304,343.45834
1.305,345.83334
1.306,348.5
1.307,350.83334
1.308,353.125
1.309,355.16666
1.31,357.625
1.311,360.04166
1.312,362.45834
1.313,364.83334
1.314,367.25
1.315,369.79166
1.316,372.08334
1.317,374.33334
1.318,376.625
1.319,379.125
1.32,381.70834
1.321,384.33334
1.322,387.08334
1.323,389.66666
1.324,392.125
1.325,394.29166
1.326,396.625
1.327,398.95834
1.328,401.54166
1.329,403.95834
1.33,406.375
1.331,408.875
1.332,411.45834
1.333,414.125
1.334,416.54166
1.335,419.04166
1.336,421.54166
1.337,424.0
1.338,426.54166
1.339,429.04166
1.34,431.70834
1.341,434.29166
1.342,436.91666
1.343,439.33334
1.344,441.58334
1.345,443.83334
1.346,446.33334
1.347,448.875
1.348,451.5
1.349,454.20834
1.35,457.08334
1.351,459.83334
1.352,462.41666
1.353,464.875
1.354,467.125
1.355,469.54166
1.356,471.875
1.357,474.58334
1.358,477.29166
1.359,480.20834
1.36,483.04166
1.361,485.79166
1.362,488.04166
1.363,490.33334
1.364,492.5
1.365,495.16666
1.366,497.83334
1.367,500.66666
1.368,503.66666
1.369,506.58334
1.37,509.5
1.371,512.1667
1.372,514.8333
1.373,517.5417
1.374,520.5417
1.375,523.4583
1.376,526.4583
1.377,529.2917
1.378,532.3333
1.379,535.2917
1.38,538.0
1.381,540.7083
1.382,543.4583
1.383,546.5
1.384,549.5833
1.385,552.5833
1.386,555.7917
1.387,558.9583
1.388,562.2083
1.389,565.1667
1.39,568.2083
1.391,571.2917
1.392,574.5
1.393,577.6667
1.394,581.0
1.395,584.25
1.396,587.75
1.397,591.2083
1.398,594.4583
1.399,597.625
1.4,600.6667
1.401,604.2917
1.402,607.7083
1.403,611.375
1.404,614.875
1.405,618.5833
1.406,622.2917
1.407,625.7083
1.408,629.125
1.409,632.4583
1.41,636.0
1.411,639.7083
1.412,643.5
1.413,647.4167
1.414,651.3333
1.415,655.2083
1.416,659.2917
1.417,662.8333
1.418,666.375
1.419,669.9167
1.42,673.7917
1.421,677.8333
1.422,681.9167
1.423,686.25
1.424,690.6667
1.425,694.75
1.426,698.5417
1.427,702.2083
1.428,706.1667
1.429,710.4583
1.43,714.7917
1.431,719.375
1.432,723.9167
1.433,728.375
1.434,733.0417
1.435,737.1667
1.436,741.7083
1.437,745.7083
1.438,750.375
1.439,754.9167
1.44,759.4583
1.441,764.1667
1.442,768.7917
1.443,773.75
1.444,778.1667
1.445,782.5833
1.446,787.0833
1.447,792.0
1.448,797.125
1.449,802.375
1.45,807.5417
1.451,812.9583
1.452,818.2917
1.453,823.4167
1.454,828.5
1.455,833.5833
1.456,839.25
1.457,845.0
1.458,850.5833
1.459,856.3333
1.46,861.875
1.461,867.7083
1.462,873.2917
1.463,878.9167
1.464,884.9167
1.465,891.0833
1.466,897.4167
1.467,903.5833
1.468,909.9167
1.469,916.4583
1.47,923.0833
1.471,929.2917
1.472,935.5417
1.473,941.8333
1.474,948.9167
1.475,956.0417
1.476,963.5417
1.477,970.875
1.478,978.0417
1.479,985.0417
1.48,992.1667
1.481,999.0417
1.482,1006.0833
1.483,1013.0833
1.484,1020.875
1.485,1028.375
1.486,1035.9166
1.487,1043.3334
1.488,1050.9584
1.489,1058.5416
1.49,1065.7916
1.491,1073.0834
1.492,1080.5
