Potential (V),Current (µA)
0.62,0.8333333
0.621,0.8333333
0.622,0.0
0.623,-0.8333333
0.624,-0.8333333
0.625,-0.8333333
0.626,-0.8333333
0.627,-1.6666666
0.628,-0.8333333
0.629,0.0
0.63,0.8333333
0.631,0.8333333
0.632,-0.8333333
0.633,0.8333333
0.634,0.8333333
0.635,2.5
0.636,0.0
0.637,0.0
0.638,-0.8333333
0.639,0.0
0.64,0.0
0.641,0.8333333
0.642,0.8333333
0.643,0.8333333
0.644,0.0
0.645,-0.8333333
0.646,-0.8333333
0.647,0.8333333
0.648,1.6666666
0.649,0.8333333
0.65,-0.8333333
0.651,-0.8333333
0.652,0.0
0.653,0.8333333
0.654,2.5
0.655,2.5
0.656,1.6666666
0.657,0.0
0.658,0.0
0.659,0.0
0.66,0.0
0.661,0.8333333
0.662,0.8333333
0.663,0.0
0.664,-0.8333333
0.665,0.0
0.666,1.6666666
0.667,2.5
0.668,1.6666666
0.669,1.6666666
0.67,0.8333333
0.671,2.5
0.672,1.6666666
0.673,1.6666666
0.674,0.0
0.675,0.0
0.676,0.8333333
0.677,0.8333333
0.678,2.5
0.679,1.6666666
0.68,1.6666666
0.681,0.0
0.682,0.8333333
0.683,0.8333333
0.684,1.6666666
0.685,1.6666666
0.686,2.5
0.687,1.6666666
0.688,0.8333333
0.689,0.0
0.69,0.0
0.691,0.0
0.692,0.8333333
0.693,1.6666666
0.694,3.3333333
0.695,2.5
0.696,1.6666666
0.697,0.0
0.698,0.0
0.699,0.0
0.7,0.8333333
0.701,1.6666666
0.702,2.5
0.703,1.6666666
0.704,0.8333333
0.705,0.0
0.706,0.8333333
0.707,0.8333333
0.708,1.6666666
0.709,0.8333333
0.71,0.8333333
0.711,0.0
0.712,0.8333333
0.713,0.8333333
0.714,1.6666666
0.715,0.8333333
0.716,1.6666666
0.717,2.5
0.718,2.5
0.719,2.5
0.72,1.6666666
0.721,2.5
0.722,1.6666666
0.723,0.0
0.724,-0.8333333
0.725,0.8333333
0.726,2.5
0.727,4.1666665
0.728,2.5
0.729,2.5
0.73,0.8333333
0.731,0.8333333
0.732,0.0
0.733,0.8333333
0.734,0.8333333
0.735,1.6666666
0.736,2.5
0.737,3.3333333
0.738,2.5
0.739,1.6666666
0.74,1.6666666
0.741,2.5
0.742,1.6666666
0.743,1.6666666
0.744,0.8333333
0.745,0.8333333
0.746,1.6666666
0.747,3.3333333
0.748,5.0
0.749,3.3333333
0.75,2.5
0.751,1.6666666
0.752,2.5
0.753,2.5
0.754,2.5
0.755,3.3333333
0.756,3.3333333
0.757,2.5
0.758,0.8333333
0.759,0.0
0.76,0.0
0.761,0.8333333
0.762,0.8333333
0.763,0.8333333
0.764,1.6666666
0.765,2.5
0.766,2.5
0.767,0.8333333
0.768,0.8333333
0.769,0.8333333
0.77,0.8333333
0.771,0.0
0.772,1.6666666
0.773,2.5
0.774,2.5
0.775,1.6666666
0.776,1.6666666
0.777,2.5
0.778,1.6666666
0.779,1.6666666
0.78,1.6666666
0.781,3.3333333
0.782,3.3333333
0.783,3.3333333
0.784,1.6666666
0.785,1.6666666
0.786,1.6666666
0.787,2.5
0.788,3.3333333
0.789,2.5
0.79,3.3333333
0.791,2.5
0.792,3.3333333
0.793,2.5
0.794,2.5
0.795,2.5
0.796,1.6666666
0.797,1.6666666
0.798,0.8333333
0.799,0.8333333
0.8,0.8333333
0.801,0.8333333
0.802,1.6666666
0.803,1.6666666
0.804,2.5
0.805,1.6666666
0.806,0.8333333
0.807,0.0
0.808,0.8333333
0.809,0.8333333
0.81,1.6666666
0.811,1.6666666
0.812,1.6666666
0.813,1.6666666
0.814,0.8333333
0.815,0.8333333
0.816,0.8333333
0.817,0.8333333
0.818,2.5
0.819,1.6666666
0.82,2.5
0.821,0.8333333
0.822,1.6666666
0.823,1.6666666
0.824,4.1666665
0.825,3.3333333
0.826,4.1666665
0.827,1.6666666
0.828,2.5
0.829,1.6666666
0.83,2.5
0.831,2.5
0.832,2.5
0.833,3.3333333
0.834,3.3333333
0.835,3.3333333
0.836,2.5
0.837,2.5
0.838,2.5
0.839,1.6666666
0.84,1.6666666
0.841,1.6666666
0.842,2.5
0.843,1.6666666
0.844,1.6666666
0.845,1.6666666
0.846,2.5
0.847,2.5
0.848,2.5
0.849,2.5
0.85,2.5
0.851,3.3333333
0.852,3.3333333
0.853,3.3333333
0.854,2.5
0.855,2.5
0.856,3.3333333
0.857,3.3333333
0.858,4.1666665
0.859,3.3333333
0.86,3.3333333
0.861,1.6666666
0.862,1.6666666
0.863,1.6666666
0.864,2.5
0.865,2.5
0.866,3.3333333
0.867,3.3333333
0.868,2.5
0.869,2.5
0.87,3.3333333
0.871,4.1666665
0.872,1.6666666
0.873,0.8333333
0.874,0.0
0.875,1.6666666
0.876,0.8333333
0.877,1.6666666
0.878,1.6666666
0.879,1.6666666
0.88,2.5
0.881,1.6666666
0.882,1.6666666
0.883,0.0
0.884,-0.8333333
0.885,0.8333333
0.886,0.8333333
0.887,1.6666666
0.888,0.8333333
0.889,0.8333333
0.89,0.8333333
0.891,0.8333333
0.892,0.0
0.893,0.8333333
0.894,0.0
0.895,1.6666666
0.896,0.8333333
0.897,0.8333333
0.898,0.0
0.899,2.5
0.9,3.3333333
0.901,3.3333333
0.902,0.8333333
0.903,0.0
0.904,0.0
0.905,3.3333333
0.906,4.1666665
0.907,4.1666665
0.908,1.6666666
0.909,0.8333333
0.91,1.6666666
0.911,1.6666666
0.912,2.5
0.913,1.6666666
0.914,1.6666666
0.915,0.8333333
0.916,1.6666666
0.917,1.6666666
0.918,2.5
0.919,0.8333333
0.92,0.8333333
